3036143C7C463B40200016F2,6,2023-08-23, 7:35:18 AM EDT,,-70,33
3036143C7C5ECB80200002C5,23,2023-08-23, 7:54:44 AM EDT,,-61,50
3036143C7C3582C020000D8F,8,2023-08-23, 7:51:40 AM EDT,,-74,25
303614456C03B88020000059,17,2023-08-23, 7:37:29 AM EDT,,-68,37
3036143C7C38464020000572,13,2023-08-23, 7:52:36 AM EDT,,-58,55
303614456C059981CB05F4AE,13,2023-08-23, 7:34:02 AM EDT,,-70,33
3036143C7C5D5400200036EB,5,2023-08-23, 7:44:37 AM EDT,,-68,37
303614456C072741CB05C6CF,11,2023-08-23, 7:35:12 AM EDT,,-59,53
3036143C7C51B2C0200002B1,10,2023-08-23, 7:44:07 AM EDT,,-65,42
303614456C04A54020000181,21,2023-08-23, 7:51:52 AM EDT,,-71,31
30361438BC3072C020001761,11,2023-08-23, 7:38:16 AM EDT,,-74,25
3036142C841217C02000EC6B,33,2023-08-23, 7:51:48 AM EDT,,-77,20
3036143C7C5EF38020000801,24,2023-08-23, 7:51:38 AM EDT,,-71,31
303614456C0276802000029A,16,2023-08-23, 7:33:57 AM EDT,,-60,51
3036143C7C574040200000B4,13,2023-08-23, 7:41:44 AM EDT,,-65,42
3036143C7C49C8C02000167A,24,2023-08-23, 7:53:02 AM EDT,,-82,11
3036143C7C5E5900200003FB,14,2023-08-23, 7:49:34 AM EDT,,-75,24
3036143C7C53D88020000027,17,2023-08-23, 7:34:00 AM EDT,,-71,31
3036143C7C2FB04020003C50,13,2023-08-23, 7:52:39 AM EDT,,-73,27
3036143C7C5FC8402000039D,11,2023-08-23, 7:37:05 AM EDT,,-83,9
3036143C7C584BC0200004E3,6,2023-08-23, 7:39:28 AM EDT,,-68,37
3036143C7C60978020000108,14,2023-08-23, 7:41:33 AM EDT,,-81,12
303614456C0758C1CB05C756,15,2023-08-23, 7:37:13 AM EDT,,-77,20
3036143C7C4AEF8020000D7D,22,2023-08-23, 7:51:50 AM EDT,,-74,25
30361431CC61A7C110028A87,6,2023-08-23, 8:00:26 AM EDT,,-63,46
3036143C7C4DAC002000F368,7,2023-08-23, 7:42:05 AM EDT,,-77,20
303614456C05668020000118,6,2023-08-23, 7:54:58 AM EDT,,-77,20
303614456C012740200003FF,32,2023-08-23, 7:48:15 AM EDT,,-73,27
3036143C7C5FC84020000391,8,2023-08-23, 7:41:22 AM EDT,,-68,37
3036143C7C54BCC0200000A4,9,2023-08-23, 7:41:09 AM EDT,,-59,53
303614456C042AC020000353,18,2023-08-23, 7:40:47 AM EDT,,-77,20
3036143C7C551240200001B2,14,2023-08-23, 7:35:26 AM EDT,,-60,51
3036143C7C50F28020000019,9,2023-08-23, 7:57:29 AM EDT,,-65,42
303614456C04B8402000003D,12,2023-08-23, 7:49:08 AM EDT,,-82,11
3036142C3C20B2802001EC3E,14,2023-08-23, 7:37:14 AM EDT,,-89,1
3036143C7C58B58020000050,30,2023-08-23, 7:46:20 AM EDT,,-81,16
3036142C8446E940200008D1,13,2023-08-23, 7:51:56 AM EDT,,-71,33
3036143C7C4A5C40200055CA,12,2023-08-23, 7:35:11 AM EDT,,-67,41
3036143C7C59D0802000004F,12,2023-08-23, 7:46:25 AM EDT,,-56,60
3036143C7C4F47C020000066,11,2023-08-23, 7:38:57 AM EDT,,-77,23
3036143C7C59CC4020000029,28,2023-08-23, 7:46:16 AM EDT,,-66,42
3036143C7C4EEE40200032C7,8,2023-08-23, 7:44:08 AM EDT,,-71,33
303614456C0ABAC020000154,23,2023-08-23, 7:51:40 AM EDT,,-68,39
30361438BC58480020001194,5,2023-08-23, 7:45:36 AM EDT,,-52,67
3036143C7C2FA0C020002262,8,2023-08-23, 7:41:49 AM EDT,,-62,50
3036143C7C5874002000001E,9,2023-08-23, 7:44:14 AM EDT,,-74,28
3036143C7C4A50402000CF64,12,2023-08-23, 7:35:11 AM EDT,,-71,33
3036142C3C20B2802001EC32,20,2023-08-23, 7:37:09 AM EDT,,-79,19
3036143C7C4D3EC020000317,30,2023-08-23, 7:40:06 AM EDT,,-77,23
3036143C7C5FF74020000C50,5,2023-08-23, 7:44:10 AM EDT,,-78,21
303614456C0371C0200015CE,13,2023-08-23, 7:59:48 AM EDT,,-46,78
3036142C3C20B2802001EE5E,16,2023-08-23, 7:38:16 AM EDT,,-56,60
3036143C7C5741002000005F,16,2023-08-23, 7:59:44 AM EDT,,-69,37
3036143C7C6190C020000363,4,2023-08-23, 7:41:16 AM EDT,,-75,26
30361431CC61A7C0200569D2,28,2023-08-23, 7:59:12 AM EDT,,-70,35
3036143C7C4A50002000AFC6,13,2023-08-23, 7:35:11 AM EDT,,-49,73
3036143C7C5E71C020001C5D,18,2023-08-23, 7:47:35 AM EDT,,-75,26
3036143C7C5873C0200000DE,5,2023-08-23, 7:44:18 AM EDT,,-74,28
3036143C7C505F4020001020,20,2023-08-23, 7:33:52 AM EDT,,-73,30
3036143C7C30B08020014FDD,21,2023-08-23, 7:37:07 AM EDT,,-79,19
3036143C7C612E0020000065,10,2023-08-23, 7:57:56 AM EDT,,-67,41
3036143C7C582D0020000059,4,2023-08-23, 8:00:48 AM EDT,,-61,51
30361438BC536A80200021CB,17,2023-08-23, 7:35:45 AM EDT,,-69,37
3036143C7C5049C0200060D1,13,2023-08-23, 7:35:10 AM EDT,,-66,42
3036143C7C38850020000352,14,2023-08-23, 7:44:17 AM EDT,,-66,42
3036143C7C329440200022EB,6,2023-08-23, 7:45:42 AM EDT,,-59,55
303614456C06F800200000CA,10,2023-08-23, 7:41:15 AM EDT,,-73,30
303614456C01AA002000040F,12,2023-08-23, 7:41:16 AM EDT,,-67,41
3036143C7C57AA4020000348,4,2023-08-23, 7:41:17 AM EDT,,-76,25
30361438BC584D80200003DB,8,2023-08-23, 7:39:00 AM EDT,,-73,30
E20037EA6CB058C8F4DAAFD7,4,2023-08-23, 7:54:17 AM EDT,,-74,28
30361438BC536B00200012D7,15,2023-08-23, 7:35:26 AM EDT,,-77,23
303614456C00EA00200000E1,17,2023-08-23, 7:53:15 AM EDT,,-67,41
3036143C7C58B30020000035,19,2023-08-23, 7:46:23 AM EDT,,-83,12
303614456C0726C1CB05C6C9,17,2023-08-23, 7:37:05 AM EDT,,-78,21
3036143C7C5A134020000205,25,2023-08-23, 7:52:57 AM EDT,,-76,25
3036143C7C5B8880200000C8,7,2023-08-23, 7:41:17 AM EDT,,-71,33
3036142C84466D40200012F4,10,2023-08-23, 7:57:10 AM EDT,,-81,16
3036143C7C504640200003B1,17,2023-08-23, 7:54:04 AM EDT,,-71,33
303614456C06A640200001E0,21,2023-08-23, 7:51:40 AM EDT,,-69,37
3036143C7C61948020000151,20,2023-08-23, 7:33:58 AM EDT,,-71,33
3036143C7C5FF7C020000269,2,2023-08-23, 7:45:05 AM EDT,,-52,67
3036143C7C4BC0C0200008AE,14,2023-08-23, 7:35:10 AM EDT,,-58,57
3036143C7C59CF002000003E,17,2023-08-23, 7:46:17 AM EDT,,-72,32
303614456C0587C0200000AF,21,2023-08-23, 7:59:37 AM EDT,,-82,14
3036143C7C5FF880200005DA,10,2023-08-23, 7:43:58 AM EDT,,-79,19
303614456C0273C020000172,19,2023-08-23, 7:39:01 AM EDT,,-72,32
3036143C7C61620020000227,11,2023-08-23, 7:41:06 AM EDT,,-74,28
3036143C7C5BFF8020000035,11,2023-08-23, 7:55:09 AM EDT,,-79,19
3036143C7C593E00200001C5,7,2023-08-23, 7:57:41 AM EDT,,-73,30
3036143C7C60CB8020000376,9,2023-08-23, 7:42:06 AM EDT,,-71,33
3036142C84553A00200163DB,11,2023-08-23, 7:41:54 AM EDT,,-81,16
3036143C7C593A8020000172,6,2023-08-23, 7:53:00 AM EDT,,-63,48
3036143C7C46370020000E42,18,2023-08-23, 7:40:39 AM EDT,,-71,33
3036143C7C60E300200000D8,12,2023-08-23, 7:41:46 AM EDT,,-62,50
303614456C075641CB05C739,23,2023-08-23, 7:37:05 AM EDT,,-74,28
3036143C7C5870002000012A,7,2023-08-23, 7:44:07 AM EDT,,-59,55
3036143C7C60E900200000E6,4,2023-08-23, 7:39:27 AM EDT,,-65,44
3036143C7C564800200002B2,15,2023-08-23, 7:36:01 AM EDT,,-73,30
3036143C7C5FC44020000099,20,2023-08-23, 7:33:53 AM EDT,,-74,28
3036142C841218002000207D,12,2023-08-23, 7:52:24 AM EDT,,-73,30
3036142C8412198020003D3D,3,2023-08-23, 7:49:36 AM EDT,,-80,17
303614456C0A414020000339,20,2023-08-23, 7:40:34 AM EDT,,-74,28
3036143C7C5CC8C0200004BF,12,2023-08-23, 7:54:31 AM EDT,,-61,51
3036143C7C5B7F8020000A17,16,2023-08-23, 7:36:03 AM EDT,,-67,41
3036143C7C52440020000BC1,15,2023-08-23, 7:41:09 AM EDT,,-79,19
3036143C7C4C1C4020000352,9,2023-08-23, 7:40:10 AM EDT,,-72,32
3036143C7C5EB280200006EC,10,2023-08-23, 7:55:00 AM EDT,,-74,28
3036143C7C60CB40200008E1,8,2023-08-23, 7:41:44 AM EDT,,-59,55
3036143C7C587000200001E3,7,2023-08-23, 7:44:07 AM EDT,,-63,48
3036143C7C57438020000003,3,2023-08-23, 7:51:53 AM EDT,,-77,23
3036142C8458E440200000BC,8,2023-08-23, 7:38:09 AM EDT,,-75,26
3036143C7C3084C02000073B,8,2023-08-23, 7:39:12 AM EDT,,-75,26
3036143C7C60F18020000080,4,2023-08-23, 7:42:57 AM EDT,,-75,26
3036143C7C5B7C00200000F4,12,2023-08-23, 7:38:15 AM EDT,,-72,32
3036143C7C5FF7802000021A,6,2023-08-23, 7:44:49 AM EDT,,-77,23
3036143C7C613640200003E5,26,2023-08-23, 7:48:40 AM EDT,,-69,37
3036143C7C5EF8C020000CEC,21,2023-08-23, 7:53:45 AM EDT,,-60,53
3036143C7C36CB8020001E1A,11,2023-08-23, 7:38:15 AM EDT,,-67,41
3036143C7C5F5B4020000185,14,2023-08-23, 7:41:17 AM EDT,,-72,32
3036143C7C58730020000033,6,2023-08-23, 7:44:15 AM EDT,,-73,30
3036143C7C341D0020000424,24,2023-08-23, 7:40:10 AM EDT,,-77,23
3036143C7C4EEE80200010AD,11,2023-08-23, 7:43:47 AM EDT,,-70,35
3036143C7C5CC8402000037E,12,2023-08-23, 7:55:28 AM EDT,,-65,44
3036143C7C3849402000065D,10,2023-08-23, 7:51:44 AM EDT,,-80,17
3036143C7C60E08020000109,11,2023-08-23, 7:41:47 AM EDT,,-68,39
3036143C7C5FA680200002E4,9,2023-08-23, 7:33:59 AM EDT,,-70,35
3036143C7C46368020001651,13,2023-08-23, 7:40:49 AM EDT,,-84,10
3036143C7C4E63C020001DA8,16,2023-08-23, 7:51:46 AM EDT,,-67,41
3036142C845F07802000019E,5,2023-08-23, 7:45:46 AM EDT,,-77,23
3036143C7C4BC100200016BE,11,2023-08-23, 7:40:46 AM EDT,,-74,28
3036143C7C5C98002000000C,2,2023-08-23, 7:57:17 AM EDT,,-73,30
3036143C7C5E7D8020000B60,13,2023-08-23, 7:45:42 AM EDT,,-70,35
3036143C7C36CB8020001ED3,11,2023-08-23, 7:38:13 AM EDT,,-51,69
3036143C7C5F468020000268,9,2023-08-23, 7:39:10 AM EDT,,-67,41
3036143C7C4EEE4020000C36,6,2023-08-23, 7:44:08 AM EDT,,-62,50
3036143C7C573F4020000026,10,2023-08-23, 7:41:45 AM EDT,,-75,26
3036143C7C4BC100200015A2,20,2023-08-23, 7:40:44 AM EDT,,-71,33
3036143C7C55020020000E68,14,2023-08-23, 7:35:12 AM EDT,,-76,25
3036143C7C376F002000014D,10,2023-08-23, 7:45:36 AM EDT,,-71,33
3036143C7C4DAC002000F53E,13,2023-08-23, 7:41:47 AM EDT,,-60,53
303614456C0675002000000A,9,2023-08-23, 7:34:09 AM EDT,,-73,30
3036143C7C5049802000441B,33,2023-08-23, 7:40:56 AM EDT,,-79,19
3036143C7C58D7802000006B,5,2023-08-23, 7:41:08 AM EDT,,-70,35
30361438BC5E0DC02000065E,14,2023-08-23, 7:41:40 AM EDT,,-60,53
3036143C7C4BC100200016B2,14,2023-08-23, 7:40:45 AM EDT,,-62,50
3036143C7C464680200002E8,8,2023-08-23, 7:36:05 AM EDT,,-72,32
3036143C7C4EEE8020001A35,4,2023-08-23, 7:44:49 AM EDT,,-77,23
3036143C7C38580020000AC8,20,2023-08-23, 7:51:52 AM EDT,,-64,46
3036143C7C617300200004C3,9,2023-08-23, 7:51:53 AM EDT,,-71,33
3036143C7C4A50C02000DC95,13,2023-08-23, 7:35:12 AM EDT,,-71,33
3036142C841217002000EFD3,17,2023-08-23, 7:52:11 AM EDT,,-67,41
3036143C7C439D8020001466,14,2023-08-23, 7:38:11 AM EDT,,-73,30
3036143C7C51B080200006BB,4,2023-08-23, 7:44:33 AM EDT,,-81,16
3036143C7C45EE4020000521,8,2023-08-23, 7:49:46 AM EDT,,-72,32
30361431CC61A7C110028A7A,16,2023-08-23, 7:35:11 AM EDT,,-54,64
3036142C84121AC0200026D3,12,2023-08-23, 7:49:36 AM EDT,,-79,19
3036143C7C4A5B8020000CF6,7,2023-08-23, 7:40:58 AM EDT,,-75,26
3036143C7C51B2C0200002C0,5,2023-08-23, 7:44:23 AM EDT,,-83,12
3036143C7C60204020000231,7,2023-08-23, 7:48:11 AM EDT,,-76,25
3036143C7C2FA0C0200021E9,3,2023-08-23, 7:41:47 AM EDT,,-79,19
3036143C7C573FC020000048,7,2023-08-23, 7:41:49 AM EDT,,-58,57
303614456C04B9002000011E,12,2023-08-23, 7:49:09 AM EDT,,-76,25
3036143C7C36CBC02000560D,9,2023-08-23, 7:37:04 AM EDT,,-76,25
3036142C841217C02000ED8A,35,2023-08-23, 7:51:50 AM EDT,,-66,42
3036143C7C5FF8002000030C,9,2023-08-23, 7:44:11 AM EDT,,-58,57
3036143C7C51B800200004C3,13,2023-08-23, 7:41:50 AM EDT,,-82,14
3036143C7C617A402000009A,27,2023-08-23, 7:50:12 AM EDT,,-73,30
3036143C7C4EEF0020000049,13,2023-08-23, 7:50:17 AM EDT,,-80,17
303614456C04B84020000113,7,2023-08-23, 7:49:08 AM EDT,,-71,33
3036143C7C60E08020000879,8,2023-08-23, 7:41:48 AM EDT,,-74,28
3036143C7C5A13002000026E,22,2023-08-23, 7:53:18 AM EDT,,-73,30
3036143C7C573EC0200000A1,10,2023-08-23, 7:42:07 AM EDT,,-78,21
3036143C7C51B2C0200003F8,7,2023-08-23, 7:44:17 AM EDT,,-69,37
3036143C7C4E1180200007AC,5,2023-08-23, 7:35:19 AM EDT,,-74,28
3036142C8446E98020000998,19,2023-08-23, 7:51:49 AM EDT,,-54,64
3036143C7C5C3BC02000035E,18,2023-08-23, 7:52:50 AM EDT,,-78,21
303614456C09E14020000F81,7,2023-08-23, 7:54:58 AM EDT,,-71,33
3036143C7C60F70020000068,10,2023-08-23, 7:38:58 AM EDT,,-63,48
3036143C7C2FB10020001223,26,2023-08-23, 7:51:58 AM EDT,,-77,23
303614456C011A402000058A,34,2023-08-23, 7:52:44 AM EDT,,-72,32
3036143C7C608640200000E5,13,2023-08-23, 7:51:41 AM EDT,,-77,23
3036143C7C5635C060000001,3,2023-08-23, 7:53:08 AM EDT,,-72,32
3036143C7C5C824020000362,3,2023-08-23, 8:00:48 AM EDT,,-71,33
3036142C8412184020002742,16,2023-08-23, 7:48:52 AM EDT,,-71,33
3036143C7C388900200012B7,11,2023-08-23, 7:37:05 AM EDT,,-73,30
30361438BC5C6FC020000E34,8,2023-08-23, 7:57:39 AM EDT,,-67,41
303614456C03E000200002AE,24,2023-08-23, 7:48:11 AM EDT,,-71,33
3036143C7C51AC8020000263,14,2023-08-23, 7:44:16 AM EDT,,-61,51
3036143C7C2FA50020001E7F,20,2023-08-23, 7:48:52 AM EDT,,-67,41
3036143C7C305CC02000060B,11,2023-08-23, 7:51:37 AM EDT,,-60,53
3036143C7C5FF80020000328,6,2023-08-23, 7:44:10 AM EDT,,-71,33
3036143C7C4BAF8020002B76,17,2023-08-23, 7:51:50 AM EDT,,-74,28
3036143C7C38894020000D2C,6,2023-08-23, 7:37:44 AM EDT,,-73,30
303614456C072581CB05C6B7,24,2023-08-23, 7:37:05 AM EDT,,-74,28
303614456C02AC8020000032,9,2023-08-23, 7:38:58 AM EDT,,-77,23
303614456C04B8C02000001D,8,2023-08-23, 7:49:09 AM EDT,,-76,25
3036143C7C580B00200000A0,21,2023-08-23, 7:54:22 AM EDT,,-65,44
3036143C7C50610020001ACB,5,2023-08-23, 7:38:59 AM EDT,,-61,51
3036143C7C5049402000168C,15,2023-08-23, 7:51:44 AM EDT,,-82,14
3036143C7C55A000200000BD,16,2023-08-23, 7:41:07 AM EDT,,-61,51
303614456C07B70020000063,33,2023-08-23, 7:52:42 AM EDT,,-67,41
3036143C7C5B6B00200000D3,15,2023-08-23, 7:35:24 AM EDT,,-77,23
3036143C7C5F58C020000071,15,2023-08-23, 7:48:39 AM EDT,,-79,19
3036143C7C3853C02000010D,14,2023-08-23, 8:01:01 AM EDT,,-62,50
3036143C7C617C4060000001,8,2023-08-23, 7:50:24 AM EDT,,-76,25
3036143C7C36CBC0200055F3,9,2023-08-23, 7:37:05 AM EDT,,-74,28
3036143C7C607AC0200009AB,5,2023-08-23, 8:01:02 AM EDT,,-67,41
3036143C7C5873C0200000ED,6,2023-08-23, 7:44:15 AM EDT,,-74,28
3036143C7C2FA04020005951,10,2023-08-23, 7:37:39 AM EDT,,-55,62
3036143C7C5F8A00200002FC,8,2023-08-23, 7:39:25 AM EDT,,-77,23
30361438BC45588020000001,16,2023-08-23, 7:35:11 AM EDT,,-75,26
303614456C04B60020000541,22,2023-08-23, 7:51:38 AM EDT,,-73,30
3036142C3C20B2802001EE61,20,2023-08-23, 7:37:15 AM EDT,,-78,21
3036143C7C18C38020000DD1,17,2023-08-23, 7:47:41 AM EDT,,-71,33
3036143C7C5420402000011E,8,2023-08-23, 7:52:42 AM EDT,,-70,35
3036143C7C5DE08020000013,5,2023-08-23, 7:39:00 AM EDT,,-70,35
3036143C7C527A0020000020,6,2023-08-23, 7:45:25 AM EDT,,-71,33
3036143C7C4643C0200009E7,20,2023-08-23, 7:40:57 AM EDT,,-75,26
3036143C7C5ED240200008CC,15,2023-08-23, 7:54:24 AM EDT,,-68,39
303614456C0665802000021C,5,2023-08-23, 7:40:52 AM EDT,,-47,76
3036142C845F0840200000B3,12,2023-08-23, 7:41:07 AM EDT,,-71,33
3036143C7C2E6D0020006E7A,18,2023-08-23, 7:37:18 AM EDT,,-68,39
3036143C7C4AEF0020000AC7,5,2023-08-23, 7:50:16 AM EDT,,-81,16
3036143C7C45EE0020000431,20,2023-08-23, 7:49:36 AM EDT,,-69,37
3036143C7C43F040200010F4,9,2023-08-23, 7:55:32 AM EDT,,-62,50
3036143C7C44E30020000D48,3,2023-08-23, 7:49:35 AM EDT,,-80,17
30361438BC4D0A00200004D3,10,2023-08-23, 7:51:44 AM EDT,,-71,33
3036143C7C5783802000001A,16,2023-08-23, 7:51:50 AM EDT,,-73,30
3036143C7C5F838020000115,12,2023-08-23, 7:39:11 AM EDT,,-68,39
3036143C7C51AD402000136C,6,2023-08-23, 7:43:49 AM EDT,,-75,26
3036143C7C2FA04020006FED,10,2023-08-23, 7:41:48 AM EDT,,-66,42
3036143C7C5E778020000061,7,2023-08-23, 7:41:20 AM EDT,,-65,44
30361431CC61A7C110007654,9,2023-08-23, 7:39:50 AM EDT,,-73,30
3036143C7C51B0C0200020C3,8,2023-08-23, 7:44:18 AM EDT,,-71,33
3036143C7C4637C02000046B,11,2023-08-23, 7:35:54 AM EDT,,-74,28
30361431CC4B780020027483,37,2023-08-23, 7:59:39 AM EDT,,-63,48
3036143C7C463C8020001170,15,2023-08-23, 7:35:23 AM EDT,,-73,30
30361438BC44F80020001446,4,2023-08-23, 7:44:16 AM EDT,,-77,23
3036143C7C5FFB4020000631,20,2023-08-23, 7:40:39 AM EDT,,-74,28
3036143C7C51B700200003D4,18,2023-08-23, 7:41:39 AM EDT,,-75,26
3036143C7C4EED80200046B4,8,2023-08-23, 7:44:17 AM EDT,,-75,26
3036143C7C5873C020000154,6,2023-08-23, 7:44:17 AM EDT,,-77,23
3036142C841219C0200062C6,9,2023-08-23, 7:52:53 AM EDT,,-80,17
3036143C7C594480200001D7,15,2023-08-23, 7:41:47 AM EDT,,-62,50
3036142C8412198020003FC0,14,2023-08-23, 7:49:11 AM EDT,,-77,23
3036143C7C5F938020001827,22,2023-08-23, 7:52:29 AM EDT,,-71,33
3036143C7C5F7F40200000C5,31,2023-08-23, 7:59:11 AM EDT,,-62,50
303614456C05958020000102,12,2023-08-23, 7:41:15 AM EDT,,-72,32
303614456C0681402000000E,17,2023-08-23, 7:38:59 AM EDT,,-78,21
3036143C7C388540200002AC,4,2023-08-23, 7:44:28 AM EDT,,-83,12
303614456C03C580200000E0,11,2023-08-23, 7:38:56 AM EDT,,-77,23
303614456C0587C0200000BE,10,2023-08-23, 7:51:44 AM EDT,,-71,33
